,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
75,149,整租,万科红 3室1厅 11000元,2018-12-05,BJ2140401257717186560,https://ke-image.ljcdn.com/ehr-personnel/20180824110316833HV6UJR2D.png,,,,"[""https://ke-image.ljcdn.com/110000-inspection/f4911249-7e08-41f6-b1f9-d2f1803bcfdc.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/6626938b-6eee-4e8f-bbda-06780dad1a0a.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/110000-inspection/0694b16f-278b-4513-b305-72fdbe69fd1a.jpg.780x439.jpg""]",11000,"[""近地铁"", ""集中供暖""]",3室1厅1卫,98,南 北,,,360,720,中楼层,17,租用车位,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 37]]","[{""成交日期"":""2019-03-14"",""居室"":""3室1厅1卫"",""面积"":""88㎡"",""租赁方式"":""整租"",""出租价格"":""10000元\/月""},{""成交日期"":""2019-03-13"",""居室"":""3室1厅1卫"",""面积"":""100㎡"",""租赁方式"":""整租"",""出租价格"":""10800元\/月""},{""成交日期"":""2018-12-10"",""居室"":""3室1厅1卫"",""面积"":""98㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2140401257717186560.html?h=BJ2140401257717186560&t=default&click_position=0,北京,丰台,宋家庄,万科红,https://bj.zu.ke.com/zufang/c1111046557914/,112.24,链家,0,1
76,151,合租,顶秀金颐家园 4居室,2019-04-21,BJ2239784607618965504,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/6a4dfa6d-c536-4c68-9430-9054d0de83c0.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/c4aaa14a-5b80-4c2e-a054-d585482217e3.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/13a840d2-732a-4dc8-ace4-d78068e2b292.780x439.jpg""]",2500,"[""在线签约"", ""近地铁"", ""精装"", ""独立阳台"", ""集中供暖"", ""随时看房""]",4居室,20,南,,,1年,1年,23,27,租用车位,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","专注房地产租赁已有10年、主要经营南三环刘家窑，宋家庄、成寿寺区域。多套优质的房源、定能让您拥有满意的温馨小宅。
01、【小区介绍】：顶秀金颐
02、【出租居室】：朝南主卧阳台
03、【此房价格】：2500元/月
04、【楼层朝向】…",https://bj.zu.ke.com/zufang/BJ2239784607618965504.html?h=BJ2239784607618965504&t=default&click_position=24,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,125.0,,0,0
77,153,合租,顶秀金瑞家园 3居室,2019-04-28,BJ2244840880811294720,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/095401f6-95de-43a0-8159-0e17c3cacc3c.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1351841b-d1d4-444e-9356-3485df4e62a0.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/6344914f-a546-4714-840a-175a96331cfa.780x439.jpg""]",1800,"[""在线签约"", ""精装"", ""随时看房""]",3居室,18,南,,,360,1080,20,21,暂无数据,商电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2018-08-05"",""居室"":""1居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2300元\/月""},{""成交日期"":""2018-03-11"",""居室"":""2居室"",""面积"":""75㎡"",""租赁方式"":""合租"",""出租价格"":""2100元\/月""},{""成交日期"":""2018-03-04"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2390元\/月""}]","小区介绍：顶秀金瑞地理位置：位于宋家庄刘家窑亦庄地铁站。出行方便，
关于房子：房子是三室一厅一卫，南北通透，主卧次卧面积一样大小。房子很敞亮，大客厅大沙发大床大柜子！最主要是！所有的都是全新！ 暖气也是新装的，特别暖和哦。
关于家电：三门大冰箱，油烟机，燃…",https://bj.zu.ke.com/zufang/BJ2244840880811294720.html?h=BJ2244840880811294720&t=default&click_position=10,北京,丰台,宋家庄,顶秀金瑞家园,https://bj.zu.ke.com/zufang/c1111050086485/,100.0,,0,0
78,155,合租,顶秀金瑞家园 3居室,2019-04-22,BJ2240342374444171264,https://ke-image.ljcdn.com/rent-house-1/50e191bc20a397e496f8dd343dbca084.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/451ed93e-4cbb-4c55-88bb-b78c84951083.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/d5f0d590-bbaa-45e5-97dd-44fb4e233f89.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/51455dea-e8dd-4a94-a62f-6c74bffb1778.780x439.jpg""]",2050,"[""公寓"", ""精装"", ""随时看房""]",3居室,20,北,,,1年,1年,7,22,暂无数据,民电,随时入住,随时可看,暂无数据,商水,有,0,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2018-08-05"",""居室"":""1居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2300元\/月""},{""成交日期"":""2018-03-11"",""居室"":""2居室"",""面积"":""75㎡"",""租赁方式"":""合租"",""出租价格"":""2100元\/月""},{""成交日期"":""2018-03-04"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2390元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2240342374444171264.html?h=BJ2240342374444171264&t=default&click_position=7,北京,丰台,宋家庄,顶秀金瑞家园,https://bj.zu.ke.com/zufang/c1111050086485/,102.5,嘉旭公寓 管家,0,0
79,157,合租,顶秀金石家园 3居室,2019-04-03,BJ2226517327376293888,https://ke-image.ljcdn.com/rent-house-1/50e191bc20a397e496f8dd343dbca084.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/92e47684-edca-4586-a9b6-2594bb948c0c.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/c62053a9-b7e5-4246-9264-71d8e0be7c3f.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/e5ef6d7a-b2cd-4ad8-a686-c7b55f8f2ddb.780x439.jpg""]",1900,"[""公寓"", ""近地铁"", ""精装"", ""随时看房""]",3居室,17,北,,,11个月,11个月,21,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","1:房屋配置 床 衣柜 沙发 电视 冰箱 洗衣机 热水器 宽带 暖气 。
2:地理位置优越，周边繁华但不喧嚣 小区对面就是河边。
3:空气对流新鲜，易于身心健康！全明格局，采光好，楼层高，阳光充足。
4:小区绿化特好，可以说是环…",https://bj.zu.ke.com/zufang/BJ2226517327376293888.html?h=BJ2226517327376293888&t=default&click_position=15,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,111.76,嘉旭公寓 管家,0,0
80,159,整租,世纪星小区西南向两居 交通方便 配套齐全,2019-04-20,BJ2239160059278139392,https://ke-image.ljcdn.com/ehr-personnel/20180824102943187EEGQPJ6L.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/00def59b-23ce-48f3-a368-165117ce2f54.JPG.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/5c99ecc2-a2c2-431c-908c-765cd840152f.JPG.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/110000-inspection/2624fc53-3cdb-4d87-a9a5-cdf3910e077a.JPG.780x439.jpg""]",7300,"[""集中供暖"", ""双卫生间"", ""随时看房""]",2室2厅2卫,98,西南,,,720,1080,中楼层,21,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,0,1,0,0,1,0,"[[""14号线东段"", ""方庄"", 1075], [""5号线"", ""刘家窑"", 1133]]","[{""成交日期"":""2019-04-16"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""4600元\/月""},{""成交日期"":""2019-03-29"",""居室"":""1室0厅1卫"",""面积"":""47㎡"",""租赁方式"":""整租"",""出租价格"":""4800元\/月""},{""成交日期"":""2019-03-24"",""居室"":""1室0厅1卫"",""面积"":""50㎡"",""租赁方式"":""整租"",""出租价格"":""5300元\/月""}]","【房源亮点】 此房子大客厅，有餐厅，西南朝向。中间楼层，小区环境好，出行方便。
【户型介绍】 房子西南朝向，进门是对客厅，客厅和饭厅面积在23平左右，飘窗。卧室在进门的左手边，两间卧室面积都在10平以上。此房有两个卫生间，其中一个让业主改成储藏间了，厨房带阳台",https://bj.zu.ke.com/zufang/BJ2239160059278139392.html?h=BJ2239160059278139392&t=default&click_position=21,北京,丰台,宋家庄,世纪星,https://bj.zu.ke.com/zufang/c1111027379369/,74.49,链家,0,0
81,161,合租,政馨园一区 4居室,2019-05-03,BJ2248272945656889344,https://ke-image.ljcdn.com/rent-user-avatar/20f4ffc9-f0ec-4311-aa3d-5c32bff8ae91,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/23cdeee6-029f-4631-beee-1fd0a6346958.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3a382df5-9d33-45ff-aab2-cd633e9d78b2.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/3983858d-b719-47b0-8557-41ca4b8dd64a.780x439.jpg""]",1800,"[""在线签约"", ""近地铁"", ""精装"", ""押一付一"", ""新上"", ""随时看房""]",4居室,20,东,,,10个月,10个月,15,15,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 642]]","[{""成交日期"":""2017-08-05"",""居室"":""3居室"",""面积"":""16㎡"",""租赁方式"":""合租"",""出租价格"":""2760元\/月""},{""成交日期"":""2017-07-25"",""居室"":""2居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""3060元\/月""},{""成交日期"":""2017-06-20"",""居室"":""4居室"",""面积"":""15㎡"",""租赁方式"":""合租"",""出租价格"":""2630元\/月""}]","1、房屋特色：该房子配置齐家电全，拎包入住，高档公寓水准，24小时保安巡逻！想租给有素质的单身男女！
2、交通信息：小区临近宋家庄地铁站，顶秀金瑞家园，距离地铁680米。
3、配套设施：周围有地下美食广场，东森时尚百货，首开福茂都是核心区几大高档社区！",https://bj.zu.ke.com/zufang/BJ2248272945656889344.html?h=BJ2248272945656889344&t=default&click_position=22,北京,丰台,宋家庄,政馨园一区,https://bj.zu.ke.com/zufang/c1111027382728/,90.0,,0,0
82,163,合租,政馨园三区 3居室,2019-04-28,BJ2244814902156075008,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/96300ec6-2ecb-400b-84ae-d0429183803f.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/de7c8ba7-be78-4d1b-af8c-415d1c4c4638.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/4472ca8d-36bc-46f4-a9d1-f4a87877601c.780x439.jpg""]",3400,"[""在线签约"", ""公寓"", ""独立卫生间"", ""近地铁"", ""精装"", ""独立阳台""]",3居室,20,南,,,1年以上,1年以上,10,12,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 196]]","[{""成交日期"":""2017-09-09"",""居室"":""3居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""2590元\/月""},{""成交日期"":""2017-09-09"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2590元\/月""},{""成交日期"":""2017-07-04"",""居室"":""1居室"",""面积"":""77㎡"",""租赁方式"":""合租"",""出租价格"":""5400元\/月""}]","1.房子精装修 家具家电齐全 敞亮采光好
2.小区新小区 居住人群大多为年轻人 绿化面积大 给您舒心的生活环境 24小时保安保证您生活安全
3.周边商场 饭店 银行 KTV等生活设施齐全
4.临地铁 另有多路公交车 让您出行无忧…",https://bj.zu.ke.com/zufang/BJ2244814902156075008.html?h=BJ2244814902156075008&t=default&click_position=27,北京,丰台,宋家庄,政馨园三区,https://bj.zu.ke.com/zufang/c1111027382726/,170.0,京城联行 管家,0,1
83,165,整租,横一条甲18号院 3室1厅,2019-05-03,BJ2248279334463225856,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/a6098c93-908f-4395-8527-062199600f47.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/0af76bb6-b410-46ec-8904-533348a8a735.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/9b3b1774-2cac-4963-8925-d9ecb0f03c7b.780x439.jpg""]",7300,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""新上""]",3室1厅1卫,128,南,,,1年,1年,1,21,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1169]]","[{""成交日期"":""2018-08-23"",""居室"":""2室1厅1卫"",""面积"":""78㎡"",""租赁方式"":""整租"",""出租价格"":""6400元\/月""},{""成交日期"":""2018-04-13"",""居室"":""2室1厅1卫"",""面积"":""80㎡"",""租赁方式"":""整租"",""出租价格"":""2500元\/月""},{""成交日期"":""2018-03-03"",""居室"":""2室1厅1卫"",""面积"":""86㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""}]","房源亮点：
1、低楼层，屋子朝南，亮堂明亮，家具及全，非常干净卫生，温馨舒适。集中供暖，随时入住，民水民电。
2、小区卫生整洁，宁静和谐，环境优美，绿化优美，空气良好。临近宋家庄地铁和宋家庄交通枢纽，交通便利，生活气息很浓厚，物业管理完善，保安认真负责，让…",https://bj.zu.ke.com/zufang/BJ2248279334463225856.html?h=BJ2248279334463225856&t=default&click_position=0,北京,丰台,宋家庄,横一条甲18号院,https://bj.zu.ke.com/zufang/c1111027375509/,57.03,京城联行 管家,0,0
84,167,合租,德福缘 3居室,2019-03-21,BJ2217298147578232832,https://ke-image.ljcdn.com/rent-user-avatar/bec47a97-6cd0-4f32-986e-03f189ba888e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/00866781-81ab-4f62-8534-6687b1e10aef.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/c8adcdbb-db2f-41a4-9fd4-01284761f782.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/a5593c0a-9e58-431e-8651-0f6c94d71b0d.780x439.jpg""]",1700,"[""在线签约"", ""精装"", ""押一付一"", ""随时看房""]",3居室,18,南,,,1年以上,1年以上,8,21,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2016-09-02"",""居室"":""2室1厅1卫"",""面积"":""80㎡"",""租赁方式"":""整租"",""出租价格"":""5833元\/月""},{""成交日期"":""2016-07-23"",""居室"":""1室1厅1卫"",""面积"":""56㎡"",""租赁方式"":""整租"",""出租价格"":""3900元\/月""},{""成交日期"":""2016-06-19"",""居室"":""1室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""4200元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
德福缘小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋无中介费，说的再好不如您亲眼见了好…",https://bj.zu.ke.com/zufang/BJ2217298147578232832.html?h=BJ2217298147578232832&t=default&click_position=13,北京,丰台,宋家庄,德福缘,https://bj.zu.ke.com/zufang/c1111046043412/,94.44,,0,0
85,169,合租,顶秀金瑞家园 3居室,2019-04-28,BJ2244795853615677440,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/5ed6859d-1541-46b2-8acd-7a2cbe417ca1.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/88fc27e6-6c79-4a1d-8319-13031fb2f4ca.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5ed6859d-1541-46b2-8acd-7a2cbe417ca1.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f""]",1900,"[""在线签约"", ""精装"", ""随时看房""]",3居室,15,西北,,,1年,1年,1,28,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2018-08-05"",""居室"":""1居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2300元\/月""},{""成交日期"":""2018-03-11"",""居室"":""2居室"",""面积"":""75㎡"",""租赁方式"":""合租"",""出租价格"":""2100元\/月""},{""成交日期"":""2018-03-04"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2390元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2244795853615677440.html?h=BJ2244795853615677440&t=default&click_position=28,北京,丰台,宋家庄,顶秀金瑞家园,https://bj.zu.ke.com/zufang/c1111050086485/,126.67,,0,0
86,171,整租,顶秀金瑞家园 2室1厅,2019-04-18,BJ2237432398759329792,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/6915b94c-934a-47ca-b040-5fa4b31c862b.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/83a345f8-c28f-4488-a8be-81ec4e7835a0.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/b9bc735b-3a38-403c-aebe-41a3abc863f8.780x439.jpg""]",6500,"[""在线签约"", ""公寓"", ""精装""]",2室1厅1卫,75,南 北,,,1年,1年,9,22,暂无数据,民电,随时入住,需提前预约,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2019-03-13"",""居室"":""2室1厅1卫"",""面积"":""75㎡"",""租赁方式"":""整租"",""出租价格"":""6600元\/月""},{""成交日期"":""2018-09-12"",""居室"":""2室1厅1卫"",""面积"":""80㎡"",""租赁方式"":""整租"",""出租价格"":""6800元\/月""},{""成交日期"":""2018-08-17"",""居室"":""1室1厅1卫"",""面积"":""63㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
顶秀金瑞家园小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时都能看…",https://bj.zu.ke.com/zufang/BJ2237432398759329792.html?h=BJ2237432398759329792&t=default&click_position=21,北京,丰台,宋家庄,顶秀金瑞家园,https://bj.zu.ke.com/zufang/c1111050086485/,86.67,京城联行 管家,0,0
