,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
66,131,整租,金星园全明格局 3室2卫 家具家电配套出租,2019-01-09,BJ2165946537278963712,https://ke-image.ljcdn.com/ehr-personnel/20180822195012755UVCFQZ8Z.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/25c6f01b-5ceb-4c23-b289-bfc592f72178.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/b3650f15-6803-4a94-9136-01d8cb92fe27.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/a97eeedf-e89a-47d5-80b0-657d21c4c541.jpg.780x439.jpg""]",16500,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",3室2厅2卫,137,西南,,,360,720,低楼层,21,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 832], [""10号线"", ""太阳宫"", 842]]","[{""成交日期"":""2019-04-11"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""7300元\/月""},{""成交日期"":""2019-03-27"",""居室"":""3室1厅1卫"",""面积"":""115㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-03-23"",""居室"":""4室2厅2卫"",""面积"":""174㎡"",""租赁方式"":""整租"",""出租价格"":""21000元\/月""}]","【房源亮点】 2梯6户中楼层，没有遮挡，采光好；家具家电齐全，拎包就能入住，装修保持的很好；3室2卫，主卧带卫生间，两个卫生间都是带窗户的明卫，通风性很好。
【交通出行】 临近地铁十号线和机场快轨的交界处----三元桥地铁站，直达机场，出行便利！
【出租原…",https://bj.zu.ke.com/zufang/BJ2165946537278963712.html,北京,朝阳,三元桥,金星园,https://bj.zu.ke.com/zufang/c1111027377484/,120.44,链家,0,0
67,133,整租,国际村有五居室，南北通透，正南正北，视野超棒 复式,2019-01-16,BJ2170871564726444032,https://ke-image.ljcdn.com/ehr-personnel/20180823142855123QULZUSWX.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/prod-1dc0dab2-6d0d-49da-a59e-56817a19dff2.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/prod-f710964a-cee2-44ae-9171-842a8db6b04a.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/prod-15893a9a-e9ed-446b-9a6e-a093b7d707f8.jpg.780x439.jpg""]",31000,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",5室2厅3卫,302,南 北,,,1年以内,1年以内,高楼层,28,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""太阳宫"", 434]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-14"",""居室"":""1室0厅1卫"",""面积"":""55㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-13"",""居室"":""3室2厅2卫"",""面积"":""139㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【房源亮点】 此房是南北通透的五居室，复式结构，户型方正，布局合理，五室三卫，厨房带储物间，每个功能间面积都合理，居住舒适度高。
【交通出行】 小区地处东北三环边，北门出去沿着太阳宫南街是十号线太阳宫地铁，南门有多条公交线路，三元桥有机场快轨，方便经常出差的客户朋友。…",https://bj.zu.ke.com/zufang/BJ2170871564726444032.html,北京,朝阳,三元桥,UHN国际村,https://bj.zu.ke.com/zufang/c1111027380148/,102.65,链家,0,0
68,135,未知,三元桥凤凰城三期全明东西向一居 舒适温馨看房方便,2019-01-27,BJ2178930585911689216,https://ke-image.ljcdn.com/ehr-personnel/20180825101932493MKBIETIX.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/test-3a8b0014-558e-4018-9755-7c1045c00ca3.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/test-c92d9c7f-667c-4d00-bc7a-52109e9df7fc.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/test-de97cd22-f843-45db-952b-5b881c1fb6c7.png.780x439.jpg""]",13000,"[""近地铁"", ""集中供暖"", ""随时看房""]",1室1厅1卫,79,东 西,,,暂无数据,暂无数据,中楼层,31,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 472]]","[{""成交日期"":""2019-04-03"",""居室"":""2室2厅2卫"",""面积"":""115㎡"",""租赁方式"":""整租"",""出租价格"":""17000元\/月""},{""成交日期"":""2019-03-17"",""居室"":""1室2厅1卫"",""面积"":""79㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-03-14"",""居室"":""2室1厅2卫"",""面积"":""130㎡"",""租赁方式"":""整租"",""出租价格"":""19000元\/月""}]","【户型介绍】 本户型是全明格局的一居室，餐客分离，卫生间厨房都有窗，东西通透，视野好，没有遮挡。79平的面积也满足了多数一居客户的居住需求。
【周边配套】 小区周边有华润集团自行开发设计的凤凰汇购物中心以及购物商街。美食，购物，休闲交友聚会一应俱全。附近有中日友好医院…",https://bj.zu.ke.com/zufang/BJ2178930585911689216.html,北京,朝阳,三元桥,凤凰城三期,https://bj.zu.ke.com/zufang/c1111027382344/,164.56,链家,0,0
69,137,整租,三元桥 凤凰城二期 精装修两居室 有钥匙 随时看房,2019-02-13,BJ2191185905648140288,https://ke-image.ljcdn.com/ehr-personnel/20180822111110849N1HAJ6QG.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/prod-b9d1872a-0ad4-48d0-8960-05a63bdeeee1.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/prod-db989fef-9bfd-4fc1-bd08-708664f7008c.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/prod-f3c861f8-6dce-4e38-8cc6-f60cae3b1554.jpg.780x439.jpg""]",16800,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,107,东 西,,,720,1080,高楼层,32,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,0,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【户型介绍】 东西双通透两居室，客厅主卧朝东，次卧厨房朝西，形成双通透格局，夏天居住都可以不开空调。户型方正，楼层高，视野好
【交通出行】 小区门口就是地铁三元桥站和机场快轨，还有公交车站。南边是机场高速和京密路。西临三环，往北200米是曙光西路。交通便利，可直达国贸…",https://bj.zu.ke.com/zufang/BJ2191185905648140288.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,157.01,链家,0,0
70,139,整租,UHN国际村 南北通透三居室 采光好 居住适宜,2019-02-14,BJ2191906367596937216,https://ke-image.ljcdn.com/ehr-personnel/20180824105157931MGXUIVZZ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/0fe64dbb-d265-40a0-9acf-1b576aa3592b.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/128ee922-9cd1-4d30-9f35-b2eed8562826.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/e22b6870-05b4-4e35-a1a8-ceec87ca5d26.jpg.780x439.jpg""]",17000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",3室1厅2卫,139,南 北,,,3年以上,3年以上,低楼层,28,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,1,1,1,1,0,1,0,0,1,"[[""10号线"", ""太阳宫"", 434]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""89㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-14"",""居室"":""1室0厅1卫"",""面积"":""55㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""},{""成交日期"":""2019-04-13"",""居室"":""3室2厅2卫"",""面积"":""139㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【房源亮点】 小区安保严格，人车分流，绿化率高，夏季有水系。此房南看小区花园，北观坝河河景，居室舒适，适合一家人居住。
【交通出行】 小区北门直线距离1000米（数据来源于百度地图）就是太阳宫地铁站，南门有曙光里公交站，916,515基本随时停靠，出行相当便利。",https://bj.zu.ke.com/zufang/BJ2191906367596937216.html,北京,朝阳,三元桥,UHN国际村,https://bj.zu.ke.com/zufang/c1111027380148/,122.3,链家,0,0
71,141,整租,三源里北小街 3室1厅 7800元,2019-02-14,BJ2191950935800938496,https://ke-image.ljcdn.com/ehr-personnel/20180822181413443ARTX2QAJ.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/7a6758aa-ed8c-4b11-9cda-84e47e45dd75.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/61baf8df-cf65-4e0b-a59d-0a1231f1a451.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/0a79f2c7-4bba-4228-9b98-1d5b575a0d6a.jpg.780x439.jpg""]",7800,"[""近地铁"", ""集中供暖"", ""随时看房""]",3室1厅1卫,77,南,,,360,720,中楼层,16,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""机场线,10号线"", ""三元桥"", 775], [""10号线"", ""亮马桥"", 1004]]","[{""成交日期"":""2019-03-17"",""居室"":""1室1厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-02-20"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2191950935800938496.html,北京,朝阳,三元桥,三源里北小街,https://bj.zu.ke.com/zufang/c1111027379669/,101.3,链家,0,0
72,143,整租,时间国际 大三居 精装修 接受办公客户,2019-02-28,BJ2202194438548094976,https://ke-image.ljcdn.com/ehr-personnel/20180824095823847GCO1TN3I.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/04617d23-826b-4e19-83ab-71392d8e9a6f.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/21b35617-dbda-4ec9-bafc-a728fe27eb0f.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/7e76d956-c517-4045-bff5-5c7c428d1dbf.jpg.780x439.jpg""]",25000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""随时看房""]",3室1厅2卫,191,东 南 北,,,3年以上,3年以上,高楼层,18,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 606]]","[{""成交日期"":""2019-04-05"",""居室"":""1室1厅1卫"",""面积"":""73㎡"",""租赁方式"":""整租"",""出租价格"":""10750元\/月""},{""成交日期"":""2019-02-13"",""居室"":""2室2厅1卫"",""面积"":""101㎡"",""租赁方式"":""整租"",""出租价格"":""12800元\/月""},{""成交日期"":""2019-01-03"",""居室"":""1室1厅1卫"",""面积"":""74㎡"",""租赁方式"":""整租"",""出租价格"":""11000元\/月""}]","【户型介绍】 本房楼层高，主卧客厅朝南，双次卧朝东，小次卧北向有窗，南北通透大三居，主卧带套内卫生间，客厅有客卫，房本面积190.76
【交通出行】 周边交通便利，10号线，机场快轨，去往芍药居，国贸，巴沟都非常方便
【周边配套】 1.公园：彩蝶公园，太阳…",https://bj.zu.ke.com/zufang/BJ2202194438548094976.html,北京,朝阳,三元桥,时间国际,https://bj.zu.ke.com/zufang/c1111027379340/,130.89,链家,0,0
73,145,整租,凤凰城二期精装修两居室，随时入住，温馨宜居,2019-03-23,BJ2218879772539224064,https://ke-image.ljcdn.com/ehr-personnel/20180822111110849N1HAJ6QG.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/773ce6aa-d1af-4604-b8a9-51ff72f56a1b.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/cc2ecc23-76cf-4fd2-ab33-3dac3667b6f9.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/8f69711e-a992-49b6-a96d-c8e147415c0f.jpg.780x439.jpg""]",16500,"[""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,109,东,,,3年以上,3年以上,高楼层,32,暂无数据,民电,随时入住,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","【装修描述】 本房为业主的多余房产，出租获取收益，每次租的租户都很爱惜房子，装修保持如新，墙壁干净整洁，厨房格局有所改动，打造成了开放式厨房，宽敞明亮
【周边配套】 公园：太阳宫公园，彩蝶公园，体育公园 医院：望京医院，中日友好医院 商场：凤凰汇，凯德MALL 银行：…",https://bj.zu.ke.com/zufang/BJ2218879772539224064.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,151.38,链家,0,0
74,147,整租,世方豪庭 3室2厅 20000元,2019-04-13,BJ2209139053880672256,https://ke-image.ljcdn.com/ehr-personnel/20180822120039152IGWWUUIC.jpg,,,,"[""https://ke-image.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg""]",20000,"[""近地铁"", ""精装"", ""集中供暖"", ""双卫生间"", ""新上""]",3室2厅2卫,175,西南 东北,,,720,1080,高楼层,20,暂无数据,暂无数据,2019-04-20,暂无数据,有,暂无数据,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""亮马桥"", 833]]","[{""成交日期"":""2018-11-23"",""居室"":""5室3厅3卫"",""面积"":""357㎡"",""租赁方式"":""整租"",""出租价格"":""30000元\/月""},{""成交日期"":""2018-10-25"",""居室"":""3室1厅2卫"",""面积"":""158㎡"",""租赁方式"":""整租"",""出租价格"":""18500元\/月""},{""成交日期"":""2018-08-28"",""居室"":""3室1厅2卫"",""面积"":""166㎡"",""租赁方式"":""整租"",""出租价格"":""20000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2209139053880672256.html,北京,朝阳,三元桥,世方豪庭,https://bj.zu.ke.com/zufang/c1111027379206/,114.29,链家,0,0
75,149,整租,裘马都精装五居室，随时看房，随时起租，,2019-04-05,BJ2220156299298488320,https://ke-image.ljcdn.com/ehr-personnel/20180822195710303TDDHE6EV.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/63a9a56e-ab41-44de-b8a8-a91f35477434.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/9b0e7072-2c03-46f2-a89b-36c77058a13a.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/110000-inspection/14476c02-f937-4ac9-a25c-954f2d84ecbd.jpg.780x439.jpg""]",55000,"[""近地铁"", ""精装"", ""集中供暖""]",5室2厅4卫,441,南 北,,,3年以上,3年以上,低楼层,24,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""机场线,10号线"", ""三元桥"", 712]]","[{""成交日期"":""2019-04-01"",""居室"":""1室1厅1卫"",""面积"":""75㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""},{""成交日期"":""2019-03-27"",""居室"":""4室3厅4卫"",""面积"":""295㎡"",""租赁方式"":""整租"",""出租价格"":""35000元\/月""},{""成交日期"":""2019-03-27"",""居室"":""1室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""12800元\/月""}]","【户型介绍】 房子是裘马都下越式复试结构，精装修，五个卧室加上一个保姆间，上下层各有两个卫生间，
【交通出行】 距离地铁十号线三元桥站机场快轨600米----三元桥地铁站，直达机场，出行便利
【周边配套】 小区周边配套完善，出小区向东有比如世界商场，向东北…",https://bj.zu.ke.com/zufang/BJ2220156299298488320.html,北京,朝阳,三元桥,裘马都,https://bj.zu.ke.com/zufang/c1111027378867/,124.72,链家,0,0
