,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
51,101,整租,非常生活 1室0厅 6000元,2019-05-03,BJ2248280528556138496,https://ke-image.ljcdn.com/ehr-personnel/20190424164701945UETPWKOM.png,,,,"[""https://ke-image.ljcdn.com/hdic-frame/724c08c6-bf95-415b-8b39-dad49700bbe8.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/2892b9a4-7deb-4008-b826-042cbaab11bf.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/2260a956-a59b-44e4-a80f-d2f6ab47d871.jpg.780x439.jpg""]",6000,"[""近地铁"", ""集中供暖"", ""新上"", ""随时看房""]",1室0厅1卫,42,北,,,360,720,高楼层,23,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,0,1,0,0,1,1,"[[""10号线"", ""双井"", 947]]","[{""成交日期"":""2019-04-11"",""居室"":""1室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-02-24"",""居室"":""2室1厅1卫"",""面积"":""85㎡"",""租赁方式"":""整租"",""出租价格"":""8500元\/月""},{""成交日期"":""2019-02-15"",""居室"":""1室0厅1卫"",""面积"":""42㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2248280528556138496.html?h=BJ2248280528556138496&t=default&click_position=12,北京,朝阳,双井,非常生活,https://bj.zu.ke.com/zufang/c1111027374177/,142.86,链家,0,0
52,103,整租,富邦国际大厦 1室1厅,2019-03-14,BJ2212269017421856768,https://ke-image.ljcdn.com/rent-user-avatar/468e0f60-502f-4c1d-bfd1-103969d706dc,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/4c6e7a91-4d6a-45e3-90bf-57fbb6824161.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/a4ec7c26-1c7f-4445-91c2-d572055dd06d.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/83abc11e-af05-41fc-a600-95f6308933fe.780x439.jpg""]",9900,"[""近地铁"", ""精装"", ""随时看房""]",1室1厅1卫,55,西南,,,1年,1年,3,12,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,无,0,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""双井"", 887], [""1号线,10号线"", ""国贸"", 923]]",,"1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
周边租客都是都市青年，邻居素质高，好相处…",https://bj.zu.ke.com/zufang/BJ2212269017421856768.html?h=BJ2212269017421856768&t=default&click_position=13,北京,朝阳,双井,富邦国际大厦,https://bj.zu.ke.com/zufang/c1111027374134/,180.0,,0,0
53,105,整租,双井地铁，白领居家，精装开间，诚意出租~,2019-05-05,BJ2249728556009521152,https://ke-image.ljcdn.com/ehr-personnel/20180829112129130MWBUM4XG.jpg,,,,"[""https://ke-image.ljcdn.com/hdic-frame/d8fec8c3-ab83-469f-9767-5dabfacfa54f.png.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/93f5ffaa-d676-45d0-8373-869a6759eb1c.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/249fa50b-57a8-4904-b5f8-44983b61344d.jpg.780x439.jpg""]",7500,"[""近地铁"", ""精装"", ""集中供暖"", ""新上""]",1室0厅1卫,57,东,,,720,1080,高楼层,21,暂无数据,民电,2019-05-15,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 303], [""7号线,14号线东段"", ""九龙山"", 992]]","[{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""34㎡"",""租赁方式"":""整租"",""出租价格"":""6200元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-04-24"",""居室"":""1室0厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""}]","【户型介绍】 本房户型是东向的开间，早晨和上午都有阳光，有个小阳台，可以保证充足的光照时间，有独立的厨房和卫生间，户型方正，空间充足，居住舒适度高。
【交通出行】 小区位于双井桥的东北角，离10#线双井站B2口仅143米，（距离来源百度地图），小区西侧东三环主路，有多…",https://bj.zu.ke.com/zufang/BJ2249728556009521152.html?h=BJ2249728556009521152&t=default&click_position=16,北京,朝阳,双井,时代国际嘉园,https://bj.zu.ke.com/zufang/c1111027379153/,131.58,链家,0,0
54,107,整租,精装一居室，看房随时，品质家居，拎包入住,2019-05-01,BJ2246451267255934976,https://ke-image.ljcdn.com/ehr-personnel/20180822191551067EXJP4HH0.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/572bac26-3bec-40e3-90e2-5ac122808adf.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/746ba13e-0f7f-4194-b989-3123bcb978d6.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/188b7357-ffc6-48b2-bfa4-bf4e418faf27.jpg.780x439.jpg""]",14000,"[""近地铁"", ""精装"", ""集中供暖"", ""新上"", ""随时看房""]",1室1厅1卫,63,北,,,720,1080,高楼层,28,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 22], [""7号线"", ""广渠门外"", 793], [""10号线"", ""劲松"", 1119]]","[{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""94㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-26"",""居室"":""2室1厅2卫"",""面积"":""99㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-04-26"",""居室"":""1室0厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""}]","【房源亮点】 1、30万装修，细致处彰显独特品质，半年前装修一天未曾住2、高楼层，带30平米露台，独享夏日微凉，夜观国贸全景3、户型略有改动，简洁大方，开放式厨房，给您不一样的居家体
【户型介绍】 北向一居室，面向小区花园，安静舒适，带有衣帽间，大露台，实用性较强。<…",https://bj.zu.ke.com/zufang/BJ2246451267255934976.html?h=BJ2246451267255934976&t=default&click_position=14,北京,朝阳,双井,富力城A区,https://bj.zu.ke.com/zufang/c1111027374272/,222.22,链家,0,1
55,109,整租,苹果社区 一层正规一居室 空房可经商办公,2018-11-30,BJ2136907433312780288,https://ke-image.ljcdn.com/ehr-personnel/20180822190123920LCZUNCWL.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/d6cc78dc-2f76-4b01-83f1-3bad2cfe691c.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/e784f25e-7a4b-4774-a948-27a61374f65d.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/967ff04f-928c-4243-8241-2c178b847271.jpg.780x439.jpg""]",7500,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,50,北,,,360,720,低楼层,27,暂无数据,民电,随时入住,需提前预约,有,民水,有,0,0,0,1,0,0,1,0,0,1,"[[""10号线"", ""双井"", 817], [""7号线,14号线东段"", ""九龙山"", 980]]","[{""成交日期"":""2019-05-04"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-29"",""居室"":""1室1厅1卫"",""面积"":""72㎡"",""租赁方式"":""整租"",""出租价格"":""8800元\/月""},{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""108㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","【房源亮点】 房子是小区经典的正规一居室，49平米，独立的厨房和卫生间，入户过道出可摆放鞋柜。客厅进深5.2米，面宽5.9米，室内采光明亮，户型设计方正，使用方便。2.房子是一层，位于小区的中间位置，临着北大门的出入口，适合办公和经商用房。
【交通出行】 苹果社区坐落…",https://bj.zu.ke.com/zufang/BJ2136907433312780288.html?h=BJ2136907433312780288&t=default&click_position=1,北京,朝阳,双井,苹果社区南区,https://bj.zu.ke.com/zufang/c1111027378713/,150.0,链家,0,0
56,111,整租,A派公寓 1室1厅,2019-05-05,BJ2249727201450926080,https://ke-image.ljcdn.com/rent-house-1/62ef645c49ff15779b564a9cc4908e43.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1eed30dd-bbd9-4dbd-a908-438aeddd9b79.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/2818523a-45e1-4cc7-afc8-b66c6633f263.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/666cd9c5-8580-48cf-8792-21ff5d9580c9.780x439.jpg""]",8500,"[""公寓"", ""近地铁"", ""精装"", ""新上"", ""随时看房""]",1室1厅1卫,56, 北,,,1年,1年,3,9,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 610], [""7号线,14号线东段"", ""九龙山"", 1008]]","[{""成交日期"":""2019-04-21"",""居室"":""1室1厅1卫"",""面积"":""63㎡"",""租赁方式"":""整租"",""出租价格"":""8700元\/月""},{""成交日期"":""2019-04-17"",""居室"":""2室1厅1卫"",""面积"":""110㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""},{""成交日期"":""2019-04-15"",""居室"":""2室1厅1卫"",""面积"":""92㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","1. 房屋设施齐全，高档家具，精心设计。


2. 价格便宜，可以随时看房

3. 业主踏实稳定，长期出租。


4. 小区环境好，居住人群素质高，容积率低，号称繁华CBD里的世…",https://bj.zu.ke.com/zufang/BJ2249727201450926080.html?h=BJ2249727201450926080&t=default&click_position=29,北京,朝阳,双井,A派公寓,https://bj.zu.ke.com/zufang/c1111027375650/,151.79,馨然之家 管家,0,0
57,113,整租,地铁10号线 双井站 富力城C区朝北安静一居室,2019-04-30,BJ2246103905366974464,https://ke-image.ljcdn.com/ehr-personnel/201808231002586151LG4JPYG.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/a5f4f8a3-8b5c-404b-9275-db92a0196241.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/d8654bde-c0c2-4218-a077-fc525dc6695e.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/4455716d-4bd3-4261-800c-80e28f392686.jpg.780x439.jpg""]",11000,"[""近地铁"", ""精装"", ""集中供暖"", ""新上"", ""随时看房""]",1室1厅1卫,66,北,,,360,720,低楼层,25,暂无数据,民电,随时入住,需提前预约,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 428], [""7号线"", ""广渠门外"", 756]]","[{""成交日期"":""2019-05-02"",""居室"":""3室2厅3卫"",""面积"":""227㎡"",""租赁方式"":""整租"",""出租价格"":""25500元\/月""},{""成交日期"":""2019-04-25"",""居室"":""2室1厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15000元\/月""},{""成交日期"":""2019-04-18"",""居室"":""2室2厅2卫"",""面积"":""127㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""}]","【房源亮点】 房间小户型，朝北安静，距离地铁双井站距离680米，（高德地图）
【户型介绍】 户型是朝北的一室一厅，房间入户门进来是朝北客厅，左手边是朝北卧室，卧室旁边是卫生间，客厅东侧是厨房，厨房带小阳台，
【交通出行】 小区外到地铁10号线双井站步行距离…",https://bj.zu.ke.com/zufang/BJ2246103905366974464.html?h=BJ2246103905366974464&t=default&click_position=11,北京,朝阳,双井,富力城C区,https://bj.zu.ke.com/zufang/c1111027374274/,166.67,链家,0,0
58,115,整租,双花园西里 1室1厅,2019-04-29,BJ2245364827981611008,https://ke-image.ljcdn.com/rent-user-avatar/7c6a1bd8-af6c-4b56-91bb-57d38268f8c0,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/3908cab7-7698-41b7-a399-63c4509039c4.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/543454cb-488f-4132-9e70-1648577c8175.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/3b5a6ede-bccf-430d-a44e-3f1a9f42cfca.780x439.jpg""]",5100,"[""在线签约"", ""近地铁"", ""精装""]",1室1厅1卫,50,南,,,360,720,5,7,暂无数据,民电,随时入住,需提前预约,无,民水,有,1,1,1,1,0,1,1,1,1,1,"[[""7号线"", ""广渠门外"", 651]]","[{""成交日期"":""2019-04-28"",""居室"":""3室1厅1卫"",""面积"":""112㎡"",""租赁方式"":""整租"",""出租价格"":""8000元\/月""},{""成交日期"":""2019-04-17"",""居室"":""1室0厅1卫"",""面积"":""48㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-03-29"",""居室"":""3室1厅1卫"",""面积"":""105㎡"",""租赁方式"":""整租"",""出租价格"":""10200元\/月""}]","1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
双花园西里小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
周边租客都是都市青年，邻居素质高，好相…",https://bj.zu.ke.com/zufang/BJ2245364827981611008.html?h=BJ2245364827981611008&t=default&click_position=26,北京,朝阳,双井,双花园西里,https://bj.zu.ke.com/zufang/c1111027379306/,102.0,,0,0
59,117,整租,广渠门外大街 1室2厅,2019-04-18,BJ2237621487865700352,https://ke-image.ljcdn.com/rent-house-1/16521c06a386bcb2f98c31553d8317fb.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/07c04cdb-e61a-40a9-b3fd-0a1814d316b7.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/7cbf8b27-c06b-4980-bbd5-e49eaad01475.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/rent-user-avatar/c7664f31-cf03-4155-8232-430a8746c305.780x439.jpg""]",6900,"[""在线签约"", ""公寓"", ""近地铁"", ""精装""]",1室2厅1卫,70,南 北,,,1年,1年,1,5,暂无数据,民电,随时入住,需提前预约,无,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""双井"", 350], [""7号线"", ""广渠门外"", 399]]","[{""成交日期"":""2019-04-14"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""6700元\/月""},{""成交日期"":""2019-03-11"",""居室"":""2室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7700元\/月""},{""成交日期"":""2019-01-12"",""居室"":""2室1厅1卫"",""面积"":""59㎡"",""租赁方式"":""整租"",""出租价格"":""7000元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2237621487865700352.html?h=BJ2237621487865700352&t=default&click_position=21,北京,朝阳,双井,广渠门外大街,https://bj.zu.ke.com/zufang/c1111027374683/,98.57,雨田 管家,0,0
60,119,整租,国贸双井 富力城A区 精装一居室，拎包入住随时可看,2019-04-24,BJ2241924697942138880,https://ke-image.ljcdn.com/ehr-personnel/201903271119028790LJAJVZR.png,,,,"[""https://ke-image.ljcdn.com/110000-inspection/a2839b5f-5228-4f40-a7e9-b53f2c0a10a2.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/110000-inspection/b02a7c35-d939-4d27-80f1-4a960bcaf592.jpg.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/91a5e2a8-1d67-40b0-93a5-6bef30565a27.jpg.780x439.jpg""]",11800,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,68,南,,,720,1080,高楼层,28,暂无数据,民电,2019-05-15,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 22], [""7号线"", ""广渠门外"", 793], [""10号线"", ""劲松"", 1119]]","[{""成交日期"":""2019-04-28"",""居室"":""2室1厅2卫"",""面积"":""94㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-04-26"",""居室"":""2室1厅2卫"",""面积"":""99㎡"",""租赁方式"":""整租"",""出租价格"":""12500元\/月""},{""成交日期"":""2019-04-26"",""居室"":""1室0厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""9000元\/月""}]","【交通出行】 小区外就是地铁十号线双井站，距地铁七号线广渠门站800米左右，公交站为双井桥北和双井桥西站，自驾出小区即可上广渠路或东三环，离国贸只有一站地，交通出行方便，四通八达，东三环路有南北走向的公交，300路，特8路，300路外快
【周边配套】 富力城所处位置优…",https://bj.zu.ke.com/zufang/BJ2241924697942138880.html?h=BJ2241924697942138880&t=default&click_position=19,北京,朝阳,双井,富力城A区,https://bj.zu.ke.com/zufang/c1111027374272/,173.53,链家,0,1
61,121,整租,双井东三环 a派公寓 精装一居 拎包入住 业主诚租,2019-04-13,BJ2230833872445382656,https://ke-image.ljcdn.com/ehr-personnel/20180823105640508XGTMFZIE.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/c5244233-c845-4801-af00-ab6405d5eccd.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/2576ca9a-b991-4d2c-bd72-6d886479999d.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190506093034d17"", ""https://ke-image.ljcdn.com/110000-inspection/683a31f8-2ec1-4a25-a4cf-2e634bc3245e.jpg.780x439.jpg""]",8500,"[""近地铁"", ""精装"", ""集中供暖""]",1室1厅1卫,63,北,,,360,720,中楼层,16,暂无数据,民电,2019-05-15,暂无数据,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""双井"", 610], [""7号线,14号线东段"", ""九龙山"", 1008]]","[{""成交日期"":""2019-04-21"",""居室"":""1室1厅1卫"",""面积"":""63㎡"",""租赁方式"":""整租"",""出租价格"":""8700元\/月""},{""成交日期"":""2019-04-17"",""居室"":""2室1厅1卫"",""面积"":""110㎡"",""租赁方式"":""整租"",""出租价格"":""14000元\/月""},{""成交日期"":""2019-04-15"",""居室"":""2室1厅1卫"",""面积"":""92㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""}]","【交通出行】 小区邻地铁10号线双井站143米（距离来源百度地图）。可直达国贸。三元桥。公交站双井桥北，双井桥东~驾车50米上东三环~100米上广渠路~交通便利~
【周边配套】 A派公寓是70年产权，总占地面积是1.8万平米，总建筑面积为6.5万平米，地上建筑面积约5…",https://bj.zu.ke.com/zufang/BJ2230833872445382656.html?h=BJ2230833872445382656&t=default&click_position=18,北京,朝阳,双井,A派公寓,https://bj.zu.ke.com/zufang/c1111027375650/,134.92,链家,0,0
